IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",180,91,91,"91",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.3090485
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",181,92,92,"92",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.33030155
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",182,93,93,"93",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.35216174
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",183,94,94,"94",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.37408786
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",105,95,95,"95",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.3958665
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",184,96,96,"96",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.41884014
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",185,97,97,"97",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.44217149
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",186,98,98,"98",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.46576119
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",187,99,99,"99",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.4895053
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",22,"1971",4,"Median",1,"Male",59,100,null,"100+",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.54231949
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",42,0,1,"0",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.14994409
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",89,1,1,"1",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03998241
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",117,2,2,"2",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01883606
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",126,3,3,"3",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01262288
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",135,4,4,"4",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00979109
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",90,5,5,"5",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00748153
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",152,6,6,"6",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00556653
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",161,7,7,"7",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00405251
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",170,8,8,"8",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00294733
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",179,9,9,"9",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00226062
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",91,10,10,"10",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00199896
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",109,11,11,"11",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00194553
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",110,12,12,"12",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0020292
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",111,13,13,"13",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00220831
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",112,14,14,"14",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00244173
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",86,15,15,"15",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00267511
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",113,16,16,"16",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00288374
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",114,17,17,"17",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00307054
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",115,18,18,"18",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00324127
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",116,19,19,"19",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0034042400000000002
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",92,20,20,"20",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0035706
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",118,21,21,"21",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00374179
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",119,22,22,"22",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0039098
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",120,23,23,"23",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00406511
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",121,24,24,"24",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00419712
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",93,25,25,"25",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00429496
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",122,26,26,"26",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00436009
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",123,27,27,"27",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00440756
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",124,28,28,"28",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00445411
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",125,29,29,"29",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00451718
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",94,30,30,"30",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00461499
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",127,31,31,"31",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00475732
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",128,32,32,"32",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00494178
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",129,33,33,"33",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00516535
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",130,34,34,"34",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00542476
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",95,35,35,"35",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00571595
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",131,36,36,"36",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00603565
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",132,37,37,"37",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00638295
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",133,38,38,"38",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00675677
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",134,39,39,"39",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00715544
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",96,40,40,"40",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00757659
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",136,41,41,"41",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00802074
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",137,42,42,"42",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00849719
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",138,43,43,"43",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00901857
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",139,44,44,"44",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.00960015
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",97,45,45,"45",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01026059
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",140,46,46,"46",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0110161
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",141,47,47,"47",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01186475
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",142,48,48,"48",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01279774
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",143,49,49,"49",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01380135
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",98,50,50,"50",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01485572
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",144,51,51,"51",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01594226
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",145,52,52,"52",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01707323
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",146,53,53,"53",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0182746
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",147,54,54,"54",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.01957955
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",99,55,55,"55",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.02102991
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",148,56,56,"56",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0226711
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",149,57,57,"57",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.02451817
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",150,58,58,"58",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.02657144
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",151,59,59,"59",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.02882597
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",87,60,60,"60",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03126966
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",153,61,61,"61",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03388325
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",154,62,62,"62",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03665195
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",155,63,63,"63",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.03956102
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",156,64,64,"64",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0425896
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",100,65,65,"65",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.04570984
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",157,66,66,"66",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.04889372
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",158,67,67,"67",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.05218471
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",159,68,68,"68",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.05568912
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",160,69,69,"69",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.05954295
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",101,70,70,"70",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.06391736
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",162,71,71,"71",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.06901716
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",163,72,72,"72",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.07491297
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",164,73,73,"73",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.0815265
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",165,74,74,"74",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.08871812
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",102,75,75,"75",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.096272
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",166,76,76,"76",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.1039001
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",167,77,77,"77",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.11148011
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",168,78,78,"78",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.11915175
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",169,79,79,"79",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.12712534
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",88,80,80,"80",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.1356642
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",171,81,81,"81",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.14509712
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",172,82,82,"82",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.15563579
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",173,83,83,"83",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.16725645
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",174,84,84,"84",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.17988518
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",103,85,85,"85",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.19340293
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",175,86,86,"86",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.20763702
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",176,87,87,"87",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.22247512
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",177,88,88,"88",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.23799311
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",178,89,89,"89",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.25431081
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",104,90,90,"90",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.27157773
80,"Age specific mortality rate m(x,n) - complete","Age-specific mortality rates by single age and by sex","World Population Prospects",2022,"United Nations Population Division",356,"India","IN","IND",23,"1972",4,"Median",1,"Male",180,91,91,"91",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",0.28997643
